Scholar ID,Gender,Black or African American,Hispanic or Latinx,Native Hawaiian or Pacific Islander,Asian,American Indian or Alaska Native,White,Family Income,Family Size,Federal Poverty Level Percentage,First Generation College Student,High School,High School Graduation Year,HS Unweighted GPA,HS Weighted GPA,Class Rank,Class Size,SAT Math,SAT Critical Reading,SAT Total,Scholar Status,Scholar Secondary Status,Last Renewal Date,Cohort,SA Cohort,Completed SA as Junior,Completed SA as Senior,# SA Cohorts,SA Chemistry,SA Computer Science,Scholar College,College Forbes Ranking,College Forbes Ranking 2018,Intended Major,Intended Major STEM?,College Graduation Year,# Years of College,# of College Terms,Current Major,Current Major Category,Current Major STEM?,Reported Total GPA,GPA - Freshman Year,GPA - Sophomore Year,GPA - Junior Year,GPA - Senior Year,GPA - Super Senior,College Degree Earned Type,Estimated Student Loans at Graduation,6 Months Post College: Employment Status,6 Months Post College: Graduate School
a017000001Q5t2e,Female,0,1,0,0,0,0,17123,3,82,1,Foshay Learning Center,2015,,4.267,5,175,530,500,1590,Current Scholar,,2019 Fall,2015,,0,0,0,0,0,University of Southern California,44,30,HEALTH PROFESSIONS AND RELATED PROGRAMS.: Health Professions and Related Clinical Sciences.,1,2020,5,10,Pre-Occupational Therapy Studies.,Health Professions,1,3.1,,,,,,,,,
a013900001XRZpX,Female,0,1,0,0,0,0,42135,4,168,1,Orthopeadic Hospital Medical Magnet High School,2017,3.765,3.99,9,192,620,650,1270,Current Scholar,,2019 Fall,2017,2017,1,1,2,0,1,University of Southern California,44,30,HISTORY.: American History (United States).,0,2021,4,4,History.,History,0,3.8,,,,,,,,,
a017000001JTP4A,Male,0,1,0,0,0,0,23555,5,80,0,Foshay Learning Center,2012,,3.8,,,620,570,1790,Scholar Alumni,Did Not Renew,2017 Fall,2012,,0,0,0,0,0,University of Southern California,44,30,MATHEMATICS AND STATISTICS.: Computational and Applied Mathematics.,1,2017 W,4.5,12,Applied and Computational Mathematics,Math and Stats,1,1.87,2.57,2.49,2.6,,,,,,
a017000001JTP54,Male,0,1,0,0,0,0,0,7,0,0,Manual Arts Senior High School,2012,,3.97,,,670,530,1810,Scholar Alumni,,2016 Spring,2012,,0,0,0,0,0,University of Southern California,44,30,ENGINEERING.: Engineering.,1,2017,5,8,B.A. Mathematics,Math and Stats,1,2.37,4,2.35,2.7,,,B.A.,No Student Loans,,
a017000001JTPC5,Female,0,1,0,0,0,0,38930,4,155,1,Foshay Learning Center,2013,,3.91,,,580,490,1600,Scholar Alumni,Did Not Renew,2016 Fall,2013,,0,0,0,0,0,University of Southern California,44,30,UNDECLARED.: Undeclared.,0,2018,5,7,"Law, History, and Culture",Multi/Interdisciplinary Studies,0,3.19,3.4,3.2,,,,,,,
a013900001XRaHb,Female,0,1,0,0,0,1,57016,6,169,1,Alliance Judy Ivie Burton Technology High School,2017,3.84,4.18,1,135,660,640,1300,Current Scholar,,2019 Fall,2017,2017,1,1,2,0,1,University of Southern California,44,30,ENGINEERING.: Environmental/Environmental Health Engineering.,1,2021,4,4,Environmental Studies.,Natural Resources and Conservation,0,2.79,,,,,,,,,
a013900001YwIR8,Male,0,1,0,0,0,0,29879,5,102,1,Downtown Magnets High School,2017,3.46,3.86,20,226,640,710,1350,Current Scholar,,2019 Fall,2017,2017,0,1,1,1,0,University of Southern California,44,30,LEGAL PROFESSIONS AND STUDIES.: Other,0,2021,4,4,Philosophy,Philosophy and Religious Studies,0,3.93,,,,,,,,,
a013900001YvL7s,Male,0,1,0,0,0,0,49711,5,169,1,Gertz Ressler High School,2017,3.91,4.13,5,120,,,,Current Scholar,,2019 Spring,2017,,0,0,0,0,0,University of Southern California,44,30,PHYSICAL SCIENCES.: Physics.,1,2021,4,3,Physical Sciences,Physical Sciences,1,3.12,,,,,,,,,
a017000001Q7n4E,Male,0,1,0,0,0,0,48504,6,144,1,Foshay Learning Center,2015,,3.934,14,178,560,510,1600,Current Scholar,,2019 Fall,2015,,0,0,0,0,0,University of Southern California,44,30,ENGINEERING.: Biomedical/Medical Engineering.,1,2019 W,3.5,9,Cognitive Psychology and Psycholinguistics.,Psychology,0,2.55,,,,,,,,,
a017000001JTP5K,Female,1,0,0,0,0,0,30000,3,144,1,Manual Arts Senior High School,2012,,3.86,,,580,550,1700,Scholar Alumni,,2016 Spring,2012,,0,0,0,0,0,University of Southern California,44,30,UNDECLARED.: Undeclared.,0,2016,4,9,Psychology,Psychology,0,2.9,2.83,3.4,2.9,,,B.A.,,,
a017000001Q8JEX,Female,0,1,0,0,0,0,4800,5,16,1,Foshay Learning Center,2015,,3.992,9,180,630,540,1670,Current Scholar,,2019 Fall,2015,,0,0,0,0,0,University of Southern California,44,30,PSYCHOLOGY.: Psychology.,0,2019,4,9,Psychology,Psychology,0,3.07,,,,,,,,,
a013900001Y0Xbc,Male,0,1,0,0,0,1,30390,5,103,1,West Adams Preparatory High School,2018,4,4.125,,,680,620,1300,Current Scholar,,2019 Fall,2018,2017,1,0,1,0,0,University of Southern California,44,30,ENGINEERING.,1,2022,4,2,Public Policy Analysis,Public Administration and Social Services,0,3.16,,,,,,,,,
a017000001JTPA4,Female,0,1,0,0,0,0,18494,3,89,1,Foshay Learning Center,2014,,4.2,,,510,580,1680,Scholar Alumni,,2018 Fall,2014,,0,0,0,0,0,University of Southern California,44,30,HEALTH PROFESSIONS AND RELATED PROGRAMS.: Pre-Medicine/Pre-Medical Studies.,1,2018 Winter,3.5,9,"Public Policy, Planning, and Development",Public Administration and Social Services,0,3.1,3.14,,,,,B.S.,No Student Loans,,
a017000001JTPAH,Male,0,1,0,0,0,0,39344,5,134,1,Loyola High School,2014,,4.4,,,730,630,2040,Scholar Alumni,,2017 Spring,2014,,0,0,0,0,0,University of Southern California,44,30,UNDECLARED.: Undeclared.,0,2018,4,7,Economics,Social Sciences,0,2.75,2.575,,,,,B.A.,"10,000-19,999",,
a017000001JTOnv,Female,1,0,0,0,0,0,15484,3,75,0,Frederick K C Price High School,2013,,3.83,,,520,520,1660,Scholar Alumni,,2016 Spring,2013,2013,0,1,1,0,0,University of Southern California,44,30,SOCIAL SCIENCES.: Social Sciences.,0,2017 W,3.5,8,Social Science (Emphasis in Psychology),Social Sciences,0,3.4,4,2.77,,,,B.A.,,,
a017000001JTP5S,Female,0,0,0,0,0,0,0,5,0,1,Manual Arts Senior High School,2012,,3.98,,,490,580,1630,Scholar Alumni,,2018 Spring,2012,,0,0,0,0,0,University of Southern California,44,30,BIOLOGICAL AND BIOMEDICAL SCIENCES.: Neuroscience.,1,2018,6,12,Sociology; Spanish,Social Sciences,0,3.56,3.67,3.52,4,,,,,,
a013900001XjR5r,Female,0,1,0,0,0,0,28065,4,112,1,Belmont High School,2018,4,4.15,2,239,570,580,1150,Current Scholar,Summer Academy,2019 Fall,2018,2017,1,1,2,0,0,University of Southern California,44,30,MULTI/INTERDISCIPLINARY STUDIES.: Human Biology.,1,2022,4,2,undeclared,Undeclared,0,2.9,,,,,,,,,
a013900001c2j7B,Male,0,0,0,1,0,0,26274,3,126,1,Boston Latin School,2015,,0,,,800,630,2120,Current Scholar,,2019 Spring,2015,2015,0,1,1,0,0,University of Southern California,44,30,"MULTI/INTERDISCIPLINARY STUDIES.: Science, Technology and Society.",0,2019,4,8,"Arts, Entertainment,and Media Management.",Visual and Performing Arts,0,3.49,,,,,,,,,
a013900001WSyVR,Male,0,1,0,0,0,1,55921,5,190,1,Animo Pat Brown Charter High School,2016,3.9,4.14,,,600,600,1790,Current Scholar,,2019 Spring,2016,,0,0,0,0,0,University of Southern California,44,30,ENGINEERING.: Computer Engineering.,1,2020,4,5,"College of Letters, Arts and Sciences",,0,2.66,,,,,,,,,
a017000001JTOnu,Male,1,0,0,0,0,0,15632,3,75,0,Frederick K C Price High School,2013,,3.7,,,600,660,1850,Scholar Alumni,,2015 Fall,2013,2013,0,1,1,0,0,University of Southern California,44,30,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.: Accounting and Related Services.",0,2017,4,8,Human Performance,,0,3.09,3.42,3.23,,,,B.A.,,,
a013900001YJJvh,Male,0,1,0,0,0,0,8922,3,43,1,Bishop Mora Salesian High School,2018,3.69,3.77,13,74,580,550,1130,Current Scholar,,2019 Spring,2018,2017,1,0,1,0,0,University of Southern California,44,30,SOCIAL SCIENCES.,0,2023,5,,,,,,,,,,,,,,
a013900001cVY0k,Male,0,1,0,0,0,0,25000,5,85,1,Harbor Teacher Preparation Academy,2019,3.946,4.096,12,125,,,1390,Current Scholar,,,2019,2018,1,0,1,0,0,University of Southern California,44,30,,0,,,,,,,,,,,,,,,,
a013900001YJJy2,Male,0,0,0,1,0,0,29570,3,142,1,Harbor Teacher Preparation Academy,2018,3.971,4.096,6,90,760,590,1350,Current Scholar,Summer Academy,2019 Fall,2018,2017,1,1,2,0,0,Bates College,35,29,MATHEMATICS AND STATISTICS.,1,2022,4,2,Mathematics.,Math and Stats,1,3.42,,,,,,,,,
a013900001c2j0Z,Female,1,0,0,0,0,0,14655,3,71,1,Boston Prep,2018,3.63,3.81,6,52,,,,Current Scholar,,2019 Spring,2018,,0,1,1,0,0,Bates College,35,29,PHYSICAL SCIENCES.,1,2022,4,1,Mathematics.,Math and Stats,1,3,,,,,,,,,
a013900001c2j90,Female,1,1,0,0,0,0,43135,3,208,1,John D O'Bryant School Of Mathematics And Science,2016,3.8,4.74,,250,570,550,1700,Current Scholar,,2019 Fall,2016,2016,0,1,1,0,0,Bates College,35,29,SOCIAL SCIENCES.: Political Science and Government.,0,2020,4,9,Political Science and Government.,Social Sciences,0,3.78,,,,,,,,,
a013900001XzbA0,Female,0,1,0,0,0,0,30949,7,81,0,St. Lucy's Priory High School,2018,3.848,4.143,26,162,660,630,1290,Current Scholar,Summer Academy,2019 Fall,2018,2017,1,1,2,1,0,Bates College,35,29,Undecided,0,2022,4,2,Sociology.,Social Sciences,0,3.48,,,,,,,,,
a013900001XRaEq,Male,0,1,0,1,0,0,75650,6,224,1,Harvard-Westlake School,2017,3.3,3.46,,,680,680,1360,Current Scholar,,2019 Fall,2017,2017,0,1,1,0,0,Bates College,35,29,EDUCATION.: Higher Education/Higher Education Administration.,0,2021,4,6,Dance.,Visual and Performing Arts,0,3.25,,,,,,,,,
a013900001cB88A,Male,1,0,0,0,0,0,20000,4,80,1,Somerville High School,2019,3.765,4.17,0,314,,,,Current Scholar,Summer Academy,2019 Fall,2019,2018,0,1,1,0,0,Bates College,35,29,,0,,,,,,,,,,,,,,,,
a013900001c2j3E,Male,0,0,0,1,0,0,25195,5,86,1,Waltham Sr High,2017,3.98,5.15,top 10%,,720,,1420,Current Scholar,,2019 Fall,2017,,1,0,1,0,0,Rice University,22,28,ENGINEERING TECHNOLOGIES AND ENGINEERING-RELATED FIELDS.: Other,1,2021,4,4,Computer Science.,Computer Science,1,3.66,,,,,,,,,
a013900001cUbbN,Male,1,0,0,0,0,0,75266,5,256,1,Phoenix Country Day School,2019,3.97,3.97,,67,,,,Current Scholar,,2019 Fall,2019,2018,1,0,1,0,0,Rice University,22,28,BIOLOGICAL AND BIOMEDICAL SCIENCES.,1,,,,,,,,,,,,,,,,
a013900001cUbp1,Male,0,1,0,0,0,0,50000,5,170,1,Harper Middle College High School,2019,3.955,4.409,,,,,,Current Scholar,Summer Academy,2019 Fall,2019,2018,1,1,2,0,0,Rice University,22,28,COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES.,1,,,,,,,,,,,,,,,,
a013900001cC88x,Female,1,0,0,0,0,0,32000,4,127,1,Washington Lee High School,2019,3.9,4.07,0,550,,,,Current Scholar,Summer Academy,2019 Fall,2019,2018,1,1,2,0,0,Rice University,22,28,HEALTH PROFESSIONS AND RELATED PROGRAMS.,1,,,,,,,,,,,,,,,,
a013900001WSxSF,Female,1,1,0,0,0,0,15258,4,61,1,Gertz Ressler High School,2016,3.76,4.04,2,118,,,,Current Scholar,,2019 Fall,2016,,0,0,0,0,0,Claremont McKenna College,11,26,SOCIAL SCIENCES.: Anthropology.,0,2020,4,6,Human Biology.,Biology,1,2.96,,,,,,,,,
a017000001JTPC1,Male,0,1,0,0,0,0,47046,7,124,0,Chadwick High School,2013,,3.68,,,,,,Scholar Alumni,,2017 Spring,2013,,0,0,0,0,0,Claremont McKenna College,11,26,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.: Business Economics.",0,2017,4,7,Economics-Accounting,Business,0,3.3,2.85,3.1,,,,B.A.,,,
a013900001XRZhy,Female,0,1,0,0,0,0,29445,5,100,1,Alliance Marc and Eva Stern Math and Science School,2017,3.94,4.41,1,150,710,610,1320,Current Scholar,,2019 Spring,2017,2017,0,1,1,0,1,Claremont McKenna College,11,26,ENGINEERING TECHNOLOGIES AND ENGINEERING-RELATED FIELDS.: Other,1,2021,4,3,Applied Mathematics.,Math and Stats,1,3.25,,,,,,,,,
a017000001Q7mdl,Female,0,1,0,0,0,1,7800,2,47,1,Gertz Ressler High School,2015,,4,2,108,550,550,1680,Current Scholar,,2019 Spring,2015,,0,0,0,0,0,Claremont McKenna College,11,26,HEALTH PROFESSIONS AND RELATED PROGRAMS.: Public Health.,0,2019,4,7,Economics.,Social Sciences,0,3.4,,,,,,,,,
a013900001YJJ8Y,Female,0,1,0,0,0,0,32196,3,155,1,Downtown Magnets High School,2018,3.892,3.967,4,272,540,610,1150,Current Scholar,,2019 Fall,2018,2017,1,0,1,0,0,Claremont McKenna College,11,26,SOCIAL SCIENCES.,0,2022,4,2,International Relations and Affairs.,Social Sciences,0,3.54,,,,,,,,,
a013900001YJIhb,Female,0,1,0,0,0,0,48591,5,165,1,California Academy Of Mathematics And Science,2018,3.88,4,,,660,660,1320,Current Scholar,Summer Academy,2019 Fall,2018,2017,1,1,2,1,0,Claremont McKenna College,11,26,Undecided,0,2022,4,2,,,,3.42,,,,,,,,,
a017000001JTPF8,Male,0,1,0,0,0,0,58629,5,199,1,George Washington Preparatory High School,2014,,3.9,,,510,590,1660,Scholar Alumni,,2018 Spring,2014,2014,1,1,2,1,0,Johns Hopkins University,30,25,ENGINEERING.: Biomedical/Medical Engineering.,1,2018,4,9,Public Health,Health Professions,0,2.22,,,,,,,,,
a013900001YwHvi,Female,1,0,0,0,0,0,36646,6,109,1,King Drew Magnet High School Of Medicine & Science,2017,3.86,4.16,7,331,670,720,1390,Current Scholar,,2019 Fall,2017,2017,1,1,2,1,1,Johns Hopkins University,30,25,ENGINEERING.: Biomedical/Medical Engineering.,1,2021,4,4,Cognitive Science.,Multi/Interdisciplinary Studies,1,3.32,,,,,,,,,
a017000001JTOo1,Female,1,0,0,0,0,0,60039,4,239,0,Granada Hills High School,2013,,4.2,,,680,740,2150,Scholar Alumni,,2018 Fall,2013,2013,0,1,1,0,0,Johns Hopkins University,30,25,SOCIAL SCIENCES.: International Relations and Affairs.,0,2017,4,9,International Studies,Social Sciences,0,3.44,3.55,3.89,,,,B.A.,,,
a013900001c2j9Y,Male,1,1,0,0,0,0,24666,3,119,1,John D O'Bryant School Of Mathematics And Science,2016,3.67,4.52,,,640,560,1780,Current Scholar,,2019 Spring,2016,2016,0,1,1,0,0,Swarthmore College,19,24,MATHEMATICS AND STATISTICS.: Applied Mathematics.,1,2020,4,5,Mathematics.,Math and Stats,1,3.15,,,,,,,,,
a017000001JTPEq,Female,0,1,0,0,1,0,47222,7,124,1,Bright Star Secondary Charter Academy,2014,,3.77,,,620,530,1790,Scholar Alumni,,2019 Spring,2014,2014,1,1,2,0,0,Swarthmore College,19,24,UNDECLARED.: Undeclared.,0,2019,5,9,Fine and Studio Arts.,Visual and Performing Arts,0,3.66,,,,,,,,,
a017000001JTOn8,Male,0,0,1,1,0,0,18619,3,90,0,Downtown Magnets High School,2012,,3.71,,,800,670,2230,Scholar Alumni,,2016 Spring,2012,2012,0,1,1,0,0,Harvey Mudd College,18,23,UNDECLARED.: Undeclared.,0,2016,4,8,Computer Science,Computer Science,1,3.29,3.191,3.105,3.14,,,B.S.,,,
a017000001JTPBJ,Male,0,1,0,0,0,0,0,3,0,1,Westchester High School,2014,,3.98,,,660,550,1770,Scholar Alumni,,2018 Spring,2014,,0,0,0,0,0,Harvey Mudd College,18,23,COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES.: Computer Science.,1,2018,4,8,Engineering,Engineering,1,3,,,,,,B.S.,No Student Loans,,
a013900001WSyBQ,Female,0,1,0,0,0,0,13894,3,67,1,The Buckley School,2016,3.56,3.84,,,580,520,1730,Current Scholar,,2019 Spring,2016,2016,0,1,1,0,1,Harvey Mudd College,18,23,ENGINEERING.: Engineering.,1,2021,5,6,Chemistry.,Physical Sciences,1,2.22,,,,,,,,,
a013900001YJKFK,Male,0,1,0,0,0,0,41315,4,165,1,California Academy Of Mathematics And Science,2018,3.95,4.18,,,740,660,1400,Current Scholar,Summer Academy,2019 Fall,2018,2017,1,1,2,0,1,Harvey Mudd College,18,23,PHYSICAL SCIENCES.,1,2022,4,2,Physics and Mathematics,Physical Sciences,1,3.2,,,,,,,,,
a017000001JTP3w,Female,0,0,1,1,0,0,55766,4,222,0,California Academy Of Mathematics And Science,2012,,3.83,,,680,610,1930,Scholar Alumni,,2016 Spring,2012,,0,0,0,0,0,"University of Michigan, Ann Arbor",38,22,ENGINEERING.: Mechanical Engineering.,1,2016,4,8,Mechanical Engineering,Engineering,1,2.96,2.984,2.821,2.778,,,B.S.,"More than 30,000","Employed, full-time",Eventually
a013900001c2j9G,Male,1,1,0,0,0,0,0,1,0,0,Another Course to College,2016,3.7,4.1,,50,540,520,1680,Current Scholar,,2019 Spring,2016,2016,0,1,1,0,0,University of Notre Dame,26,21,"ENGINEERING.: Electrical, Electronics and Communications Engineering.",1,2021,5,4,Psychology,Psychology,0,2.02,,,,,,,,,
a013900001WTX8H,Female,1,0,0,0,0,0,59510,4,237,0,Granada Hills High School,2016,3.19,3.7,,,,,,Current Scholar,,2019 Fall,2016,,1,0,1,0,0,Northwestern University,28,20,HEALTH PROFESSIONS AND RELATED PROGRAMS.: Pre-Medicine/Pre-Medical Studies.,1,2020,4,7,Political Science and Government.,Social Sciences,0,2.99,,,,,,,,,
a017000001JTP4V,Female,1,0,0,0,0,0,43165,5,147,0,Leuzinger High School,2012,,3.9,,,700,650,1950,Scholar Alumni,,2018 Fall,2012,,0,0,0,0,0,Northwestern University,28,20,BIOLOGICAL AND BIOMEDICAL SCIENCES.: Biochemistry.,1,2016,4,14,Sociology.,Social Sciences,0,3.18,3.105,2.944,3.3,,,B.A.,"5,000-9,999","Not employed, and not seeking employment",Eventually
a013900001cUbgI,Male,0,1,0,0,0,0,30977,2,188,1,Bayonne High School,2019,3.94,3.9,,,,,,Current Scholar,,2019 Fall,2019,2018,1,0,1,0,0,Northwestern University,28,20,PHYSICAL SCIENCES.,1,,,,,,,,,,,,,,,,
a017000001JTOn1,Female,0,0,1,1,0,0,58577,3,282,0,California Academy Of Mathematics And Science,2012,,4,,,800,690,2270,Scholar Alumni,,2016 Spring,2012,2012,0,1,1,0,0,Pomona College,10,19,BIOLOGICAL AND BIOMEDICAL SCIENCES.: Neuroscience.,1,2016,4,8,Biology,Biology,1,3.66,3.6,3.53,,,,B.A.,"Less than 5,000","Not employed, but seeking employment",Eventually
a013900001ZFyE1,Female,0,1,0,0,0,0,26600,4,106,1,Gertz Ressler High School,2017,3.85,4.24,3,120,,,,Current Scholar,,2019 Fall,2017,,1,0,1,0,0,Pomona College,10,19,MULTI/INTERDISCIPLINARY STUDIES.: Human Biology.,1,2021,4,4,Molecular Biology.,Biology,1,3.44,,,,,,,,,
a013900001c2jvz,Female,0,1,0,0,0,0,22379,,44,1,Granada Hills High School,2018,3.92,4.64,0,1150,,,,Current Scholar,Summer Academy,2019 Fall,2018,,0,1,1,1,0,Pomona College,10,19,BIOLOGICAL AND BIOMEDICAL SCIENCES.: Biochemistry and Molecular Biology.,1,2022,4,2,Molecular Biology.,Biology,1,3.96,,,,,,,,,
a017000001JTP40,Male,0,0,1,1,0,0,99479,6,295,0,Carson High School,2012,,4.3,,,660,690,2050,Scholar Alumni,,2016 Spring,2012,,0,0,0,0,0,Pomona College,10,19,HEALTH PROFESSIONS AND RELATED PROGRAMS.: Pre-Medicine/Pre-Medical Studies.,1,2016,4,7,Neuroscience,Biology,1,3.5,3.428,3.39,3.7,,,B.A.,,,
a013900001WSyQR,Female,0,0,0,1,0,0,11250,3,54,1,John Marshall High School,2016,3.881,4.231,23,473,650,700,2040,Current Scholar,,2019 Fall,2016,,1,0,1,0,0,Pomona College,10,19,BIOLOGICAL AND BIOMEDICAL SCIENCES.: Neuroscience.,1,2020,4,6,Neuroscience.,Biology,1,3.28,,,,,,,,,
a013900001WSyWe,Female,0,1,0,0,0,0,13409,5,46,1,University High School,2016,3.961,4.304,2,382,690,560,1870,Current Scholar,,2019 Fall,2016,,0,0,0,0,0,Pomona College,10,19,HEALTH PROFESSIONS AND RELATED PROGRAMS.: Pre-Medicine/Pre-Medical Studies.,1,2020,4,6,Neuroscience.,Biology,1,3.49,,,,,,,,,
a017000001JTOot,Male,1,0,0,0,0,0,86999,6,258,1,King Drew Magnet High School Of Medicine & Science,2014,,4.204,,,770,600,2030,Scholar Alumni,,2018 Spring,2014,2014,0,1,1,0,0,Pomona College,10,19,COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES.: Computer Science.,1,2018,4,7,Computer Science,Computer Science,1,2.77,3,,,,,,,,
a013900001c2j0e,Female,0,1,0,0,0,0,21304,4,85,1,Lynn English High School,2018,3.9,4.2,4,423,,,,Current Scholar,Summer Academy,2019 Fall,2018,,0,1,1,0,1,Pomona College,10,19,Undecided,0,2022,4,2,Computer Science.,Computer Science,1,3.8,,,,,,,,,
a017000001JTP44,Female,0,1,0,0,0,0,37683,4,150,0,Inglewood High School,2012,,4,,,570,680,1910,Scholar Alumni,,2016 Spring,2012,,0,0,0,0,0,Pomona College,10,19,ENGLISH LANGUAGE AND LITERATURE/LETTERS.: English Language and Literature.,0,2016,4,8,English; Theatre,English,0,3.64,3.64,3.67,,,,B.A.,,,
a017000001JTOnw,Female,0,0,1,1,0,0,26937,4,107,1,Los Angeles Center Enriched Studies,2013,,4,,,800,670,2200,Scholar Alumni,,2016 Spring,2013,2013,0,1,1,0,0,Pomona College,10,19,MATHEMATICS AND STATISTICS.: Mathematics.,1,2017,4,7,Study of Religion,Philosophy and Religious Studies,0,3.6,3.74,,,,,B.A.,,,
a017000001JTOnE,Female,0,1,0,0,0,0,21656,3,104,1,Los Angeles Center Enriched Studies,2012,,4.11,,,560,580,1670,Scholar Alumni,,2017 Spring,2012,2012,0,1,1,0,0,Pomona College,10,19,UNDECLARED.: Undeclared.,0,2016 W,3.5,9,Psychology,Psychology,0,2.82,3.571,3.66,,,,B.A.,,,
a013900001YagbZ,Female,0,1,0,0,0,0,38259,8,90,1,Franscisco Bravo Medical  Magnet High School,2017,3.935,4.335,2,425,680,640,1320,Current Scholar,,2019 Fall,2017,2017,0,1,1,0,0,Pomona College,10,19,LEGAL PROFESSIONS AND STUDIES.: Other,0,2021,4,4,Public Policy Analysis.,Public Administration and Social Services,0,3.74,,,,,,,,,
a017000001JTOoE,Female,1,0,0,0,0,0,9744,2,59,0,King Drew Magnet High School Of Medicine & Science,2013,,4,,,660,700,2040,Scholar Alumni,,2017 Spring,2013,2013,0,1,1,0,0,Pomona College,10,19,UNDECLARED.: Undeclared.,0,2017,4,8,International Relations,Social Sciences,0,3.64,4,3.44,,,,B.A.,,,
a013900001c2jwE,Female,0,1,0,0,0,0,29394,,58,1,International Studies Learning Center,2018,3.98,4.33,1,83,670,700,1370,Current Scholar,Summer Academy,2019 Fall,2018,,0,0,0,0,0,Pomona College,10,19,Undeclared,0,2022,4,2,Cognitive Science or Sociology,Social Sciences,0,3.8,,,,,,,,,
a013900001cUb8l,Male,1,0,0,0,0,0,15440,7,41,1,New Brunswick High School,2019,3.797,4.172,,,,,,Current Scholar,Summer Academy,2019 Fall,2019,2018,1,1,2,0,0,Pomona College,10,19,BIOLOGICAL AND BIOMEDICAL SCIENCES.,1,,,,,,,,,,,,,,,,
a013900001cVXRz,Female,0,1,0,0,0,0,11412,6,34,1,King Drew Magnet High School Of Medicine & Science,2019,3.968,4.193,3,381,,,1390,Current Scholar,Summer Academy,2019 Fall,2019,2018,1,1,2,0,0,Pomona College,10,19,,0,,,,,,,,,,,,,,,,
a013900001YagoV,Male,0,1,0,0,0,0,24289,4,97,1,Loyola High School,2017,3.474,3.931,,,,,,Current Scholar,,2019 Fall,2017,,0,0,0,0,0,University of Chicago,16,18,SOCIAL SCIENCES.: Political Science and Government.,0,2021,4,4,Public Policy Analysis.,Public Administration and Social Services,0,3.08,,,,,,,,,
a013900001cVXqO,Male,1,0,0,0,0,0,99528,6,295,0,Bishop Montgomery High School,2019,3.833,4.5,24,210,,,,Current Scholar,Summer Academy,2019 Fall,2019,2018,1,1,2,0,0,University of Chicago,16,18,BIOLOGICAL AND BIOMEDICAL SCIENCES.,1,,,,,,,,,,,,,,,,
a013900001cC8B9,Female,1,0,0,0,0,0,50000,4,199,0,Boston Prep,2019,3.87,4,3,60,,,,Current Scholar,Summer Academy,2019 Fall,2019,2018,1,1,2,0,0,University of Chicago,16,18,,0,,,,,,,,,,,,,,,,
a013900001c2j9T,Female,1,1,0,0,0,0,13221,3,64,1,New Mission High School,2016,3.65,4.2,4,78,450,570,1600,Current Scholar,,2019 Fall,2016,2016,0,1,1,0,0,Bowdoin College,23,17,LEGAL PROFESSIONS AND STUDIES.: Pre-Law Studies.,0,2020,4,6,Africana Studies,Area Studies,0,3.67,,,,,,,,,
a017000001Q8JHC,Female,1,0,0,0,0,1,83851,5,285,0,California Academy Of Mathematics And Science,2015,,4.05,n/a,161,750,750,2190,Scholar Alumni,,2018 Fall,2015,,0,0,0,0,0,Bowdoin College,23,17,"BIOLOGICAL AND BIOMEDICAL SCIENCES.: Biology/Biological Sciences, General.",1,2019,4,6,Biology,Biology,1,3.37,,,,,,B.A.,No Student Loans,,
a013900001c2j0M,Female,0,1,0,0,0,1,61977,2,377,1,Charlestown High School,2018,3.77,4.69,7,334,,,,Current Scholar,,2019 Fall,2018,,0,0,0,0,0,Bowdoin College,23,17,SOCIAL SCIENCES.,0,2022,4,2,"Biology/Biological Sciences, General.",Biology,1,3.53,,,,,,,,,
a017000001P6W4S,Female,0,0,1,1,0,0,50230,4,200,1,Benjamin Franklin High School,2014,,3.9,,,620,520,1710,Scholar Alumni,,2018 Spring,2014,,1,0,1,0,0,Bowdoin College,23,17,UNDECLARED.: Undeclared.,0,2018,4,7,Mathematics and Computer Science Interdisciplinary Major,Computer Science,1,3.72,3.675,,,,,,,,
a013900001c2j1I,Male,0,0,0,1,0,0,15613,4,62,1,Charlestown High School,2018,4,4.3,3,334,,,,Current Scholar,,2019 Fall,2018,,0,0,0,0,0,Bowdoin College,23,17,ENGINEERING.: Electrical and Electronics Engineering,1,2022,4,2,Early Childhood Education and Teaching.,Education,0,3.63,,,,,,,,,
